t,x,y,theta,v,omega,h,gamma1,gamma2
8.500000,1.609353,0.462260,-0.060298,0.000292,-0.242869,0.000075,0.000000,0.000000
8.510000,1.609356,0.462260,-0.062727,0.000290,-0.243232,0.000074,0.000000,0.000000
8.520000,1.609358,0.462260,-0.065159,0.000289,-0.243501,0.000074,0.000000,0.000000
8.530000,1.609361,0.462260,-0.067594,0.000287,-0.243676,0.000074,0.000000,0.000000
8.540000,1.609364,0.462259,-0.070031,0.000286,-0.243756,0.000073,0.000000,0.000000
8.550000,1.609367,0.462259,-0.072469,0.000284,-0.243743,0.000073,0.000000,0.000000
8.560000,1.609370,0.462259,-0.074906,0.000283,-0.243637,0.000073,0.000000,0.000000
8.570000,1.609373,0.462259,-0.077342,0.000281,-0.243438,0.000072,0.000000,0.000000
8.580000,1.609375,0.462259,-0.079777,0.000280,-0.243147,0.000072,0.000000,0.000000
8.590000,1.609378,0.462258,-0.082208,0.000278,-0.242764,0.000072,0.000000,0.000000
8.600000,1.609381,0.462258,-0.084636,0.000277,-0.242291,0.000071,0.000000,0.000000
8.610000,1.609384,0.462258,-0.087059,0.000275,-0.241727,0.000071,0.000000,0.000000
8.620000,1.609387,0.462258,-0.089476,0.000274,-0.241073,0.000071,0.000000,0.000000
8.630000,1.609389,0.462257,-0.091887,0.000272,-0.240331,0.000071,0.000000,0.000000
8.640000,1.609392,0.462257,-0.094290,0.000271,-0.239500,0.000070,0.000000,0.000000
8.650000,1.609395,0.462257,-0.096685,0.000269,-0.238581,0.000070,0.000000,0.000000
8.660000,1.609397,0.462257,-0.099071,0.000268,-0.237576,0.000070,0.000000,0.000000
8.670000,1.609400,0.462256,-0.101447,0.000266,-0.236485,0.000069,0.000000,0.000000
8.680000,1.609403,0.462256,-0.103811,0.000265,-0.235308,0.000069,0.000000,0.000000
8.690000,1.609405,0.462256,-0.106165,0.000264,-0.234048,0.000069,0.000000,0.000000
8.700000,1.609408,0.462255,-0.108505,0.000262,-0.232703,0.000068,0.000000,0.000000
8.710000,1.609411,0.462255,-0.110832,0.000261,-0.231277,0.000068,0.000000,0.000000
8.720000,1.609413,0.462255,-0.113145,0.000259,-0.229768,0.000068,0.000000,0.000000
8.730000,1.609416,0.462255,-0.115442,0.000258,-0.228180,0.000067,0.000000,0.000000
8.740000,1.609418,0.462254,-0.117724,0.000257,-0.226511,0.000067,0.000000,0.000000
8.750000,1.609421,0.462254,-0.119989,0.000255,-0.224764,0.000067,0.000000,0.000000
8.760000,1.609423,0.462254,-0.122237,0.000254,-0.222939,0.000066,0.000000,0.000000
8.770000,1.609426,0.462253,-0.124466,0.000253,-0.221037,0.000066,0.000000,0.000000
8.780000,1.609428,0.462253,-0.126677,0.000251,-0.219060,0.000066,0.000000,0.000000
8.790000,1.609431,0.462253,-0.128867,0.000250,-0.217008,0.000066,0.000000,0.000000
8.800000,1.609433,0.462252,-0.131037,0.000249,-0.214882,0.000065,0.000000,0.000000
8.810000,1.609436,0.462252,-0.133186,0.000248,-0.212685,0.000065,0.000000,0.000000
8.820000,1.609438,0.462252,-0.135313,0.000246,-0.210416,0.000065,0.000000,0.000000
8.830000,1.609441,0.462251,-0.137417,0.000245,-0.208077,0.000064,0.000000,0.000000
8.840000,1.609443,0.462251,-0.139498,0.000244,-0.205668,0.000064,0.000000,0.000000
8.850000,1.609446,0.462251,-0.141555,0.000242,-0.203192,0.000064,0.000000,0.000000
8.860000,1.609448,0.462250,-0.143587,0.000241,-0.200650,0.000064,0.000000,0.000000
8.870000,1.609450,0.462250,-0.145593,0.000240,-0.198041,0.000063,0.000000,0.000000
8.880000,1.609453,0.462250,-0.147574,0.000239,-0.195369,0.000063,0.000000,0.000000
8.890000,1.609455,0.462249,-0.149527,0.000238,-0.192633,0.000063,0.000000,0.000000
8.900000,1.609457,0.462249,-0.151454,0.000236,-0.189835,0.000062,0.000000,0.000000
8.910000,1.609460,0.462249,-0.153352,0.000235,-0.186977,0.000062,0.000000,0.000000
8.920000,1.609462,0.462248,-0.155222,0.000234,-0.184059,0.000062,0.000000,0.000000
8.930000,1.609464,0.462248,-0.157062,0.000233,-0.181082,0.000062,0.000000,0.000000
8.940000,1.609467,0.462248,-0.158873,0.000232,-0.178049,0.000061,0.000000,0.000000
8.950000,1.609469,0.462247,-0.160654,0.000231,-0.174960,0.000061,0.000000,0.000000
8.960000,1.609471,0.462247,-0.162403,0.000230,-0.171816,0.000061,0.000000,0.000000
8.970000,1.609474,0.462246,-0.164121,0.000228,-0.168620,0.000060,0.000000,0.000000
8.980000,1.609476,0.462246,-0.165808,0.000227,-0.165371,0.000060,0.000000,0.000000
8.990000,1.609478,0.462246,-0.167461,0.000226,-0.162071,0.000060,0.000000,0.000000
9.000000,1.609480,0.462245,-0.169082,0.000225,-0.158722,0.000060,0.000000,0.000000
9.010000,1.609482,0.462245,-0.170669,0.000224,-0.155325,0.000059,0.000000,0.000000
9.020000,1.609485,0.462245,-0.172222,0.000223,-0.151881,0.000059,0.000000,0.000000
9.030000,1.609487,0.462244,-0.173741,0.000222,-0.148392,0.000059,0.000000,0.000000
9.040000,1.609489,0.462244,-0.175225,0.000221,-0.144858,0.000059,0.000000,0.000000
9.050000,1.609491,0.462243,-0.176674,0.000220,-0.141281,0.000058,0.000000,0.000000
9.060000,1.609493,0.462243,-0.178087,0.000219,-0.137663,0.000058,0.000000,0.000000
9.070000,1.609496,0.462243,-0.179463,0.000218,-0.134004,0.000058,0.000000,0.000000
9.080000,1.609498,0.462242,-0.180803,0.000217,-0.130307,0.000058,0.000000,0.000000
9.090000,1.609500,0.462242,-0.182106,0.000216,-0.126571,0.000057,0.000000,0.000000
9.100000,1.609502,0.462241,-0.183372,0.000215,-0.122799,0.000057,0.000000,0.000000
9.110000,1.609504,0.462241,-0.184600,0.000214,-0.118993,0.000057,0.000000,0.000000
9.120000,1.609506,0.462241,-0.185790,0.000213,-0.115152,0.000057,0.000000,0.000000
9.130000,1.609508,0.462240,-0.186941,0.000212,-0.111279,0.000056,0.000000,0.000000
9.140000,1.609510,0.462240,-0.188054,0.000211,-0.107375,0.000056,0.000000,0.000000
9.150000,1.609512,0.462239,-0.189128,0.000210,-0.103441,0.000056,0.000000,0.000000
9.160000,1.609514,0.462239,-0.190162,0.000209,-0.099479,0.000056,0.000000,0.000000
9.170000,1.609516,0.462239,-0.191157,0.000208,-0.095490,0.000055,0.000000,0.000000
9.180000,1.609519,0.462238,-0.192112,0.000207,-0.091474,0.000055,0.000000,0.000000
9.190000,1.609521,0.462238,-0.193027,0.000206,-0.087435,0.000055,0.000000,0.000000
9.200000,1.609523,0.462237,-0.193901,0.000205,-0.083372,0.000055,0.000000,0.000000
9.210000,1.609525,0.462237,-0.194735,0.000204,-0.079288,0.000054,0.000000,0.000000
9.220000,1.609527,0.462237,-0.195528,0.000203,-0.075184,0.000054,0.000000,0.000000
9.230000,1.609529,0.462236,-0.196280,0.000202,-0.071060,0.000054,0.000000,0.000000
9.240000,1.609531,0.462236,-0.196990,0.000201,-0.066919,0.000054,0.000000,0.000000
9.250000,1.609533,0.462236,-0.197659,0.000200,-0.062761,0.000053,0.000000,0.000000
9.260000,1.609534,0.462235,-0.198287,0.000199,-0.058588,0.000053,0.000000,0.000000
9.270000,1.609536,0.462235,-0.198873,0.000198,-0.054402,0.000053,0.000000,0.000000
9.280000,1.609538,0.462234,-0.199417,0.000197,-0.050203,0.000053,0.000000,0.000000
9.290000,1.609540,0.462234,-0.199919,0.000197,-0.045994,0.000053,0.000000,0.000000
9.300000,1.609542,0.462234,-0.200379,0.000196,-0.041775,0.000052,0.000000,0.000000
9.310000,1.609544,0.462233,-0.200797,0.000195,-0.037548,0.000052,0.000000,0.000000
9.320000,1.609546,0.462233,-0.201172,0.000194,-0.033313,0.000052,0.000000,0.000000
9.330000,1.609548,0.462232,-0.201505,0.000193,-0.029074,0.000052,0.000000,0.000000
9.340000,1.609550,0.462232,-0.201796,0.000192,-0.024830,0.000051,0.000000,0.000000
9.350000,1.609552,0.462232,-0.202044,0.000191,-0.020583,0.000051,0.000000,0.000000
9.360000,1.609554,0.462231,-0.202250,0.000191,-0.016335,0.000051,0.000000,0.000000
9.370000,1.609555,0.462231,-0.202413,0.000190,-0.012087,0.000051,0.000000,0.000000
9.380000,1.609557,0.462230,-0.202534,0.000189,-0.007840,0.000051,0.000000,0.000000
9.390000,1.609559,0.462230,-0.202613,0.000188,-0.003596,0.000050,0.000000,0.000000
9.400000,1.609561,0.462230,-0.202649,0.000187,0.000645,0.000050,0.000000,0.000000
9.410000,1.609563,0.462229,-0.202642,0.000186,0.004880,0.000050,0.000000,0.000000
9.420000,1.609565,0.462229,-0.202593,0.000186,0.009108,0.000050,0.000000,0.000000
9.430000,1.609567,0.462229,-0.202502,0.000185,0.013328,0.000049,0.000000,0.000000
9.440000,1.609568,0.462228,-0.202369,0.000184,0.017539,0.000049,0.000000,0.000000
9.450000,1.609570,0.462228,-0.202194,0.000183,0.021739,0.000049,0.000000,0.000000
9.460000,1.609572,0.462227,-0.201976,0.000182,0.025927,0.000049,0.000000,0.000000
9.470000,1.609574,0.462227,-0.201717,0.000182,0.030101,0.000049,0.000000,0.000000
9.480000,1.609575,0.462227,-0.201416,0.000181,0.034260,0.000048,0.000000,0.000000
9.490000,1.609577,0.462226,-0.201073,0.000180,0.038404,0.000048,0.000000,0.000000
9.500000,1.609579,0.462226,-0.200689,0.000179,0.042530,0.000048,0.000000,0.000000
9.510000,1.609581,0.462226,-0.200264,0.000179,0.046636,0.000048,0.000000,0.000000
9.520000,1.609583,0.462225,-0.199798,0.000178,0.050723,0.000048,0.000000,0.000000
9.530000,1.609584,0.462225,-0.199291,0.000177,0.054788,0.000047,0.000000,0.000000
9.540000,1.609586,0.462225,-0.198743,0.000176,0.058831,0.000047,0.000000,0.000000
9.550000,1.609588,0.462224,-0.198154,0.000176,0.062849,0.000047,0.000000,0.000000
9.560000,1.609589,0.462224,-0.197526,0.000175,0.066841,0.000047,0.000000,0.000000
9.570000,1.609591,0.462224,-0.196857,0.000174,0.070807,0.000046,0.000000,0.000000
9.580000,1.609593,0.462223,-0.196149,0.000173,0.074744,0.000046,0.000000,0.000000
9.590000,1.609595,0.462223,-0.195402,0.000173,0.078652,0.000046,0.000000,0.000000
9.600000,1.609596,0.462223,-0.194615,0.000172,0.082529,0.000046,0.000000,0.000000
9.610000,1.609598,0.462222,-0.193790,0.000171,0.086374,0.000046,0.000000,0.000000
9.620000,1.609600,0.462222,-0.192926,0.000171,0.090185,0.000045,0.000000,0.000000
9.630000,1.609601,0.462222,-0.192025,0.000170,0.093962,0.000045,0.000000,0.000000
9.640000,1.609603,0.462221,-0.191085,0.000169,0.097703,0.000045,0.000000,0.000000
9.650000,1.609605,0.462221,-0.190108,0.000168,0.101407,0.000045,0.000000,0.000000
9.660000,1.609606,0.462221,-0.189094,0.000168,0.105072,0.000045,0.000000,0.000000
9.670000,1.609608,0.462220,-0.188043,0.000167,0.108697,0.000045,0.000000,0.000000
9.680000,1.609610,0.462220,-0.186956,0.000166,0.112282,0.000044,0.000000,0.000000
9.690000,1.609611,0.462220,-0.185833,0.000166,0.115824,0.000044,0.000000,0.000000
9.700000,1.609613,0.462219,-0.184675,0.000165,0.119322,0.000044,0.000000,0.000000
9.710000,1.609614,0.462219,-0.183482,0.000164,0.122777,0.000044,0.000000,0.000000
9.720000,1.609616,0.462219,-0.182254,0.000164,0.126185,0.000044,0.000000,0.000000
9.730000,1.609618,0.462218,-0.180992,0.000163,0.129546,0.000043,0.000000,0.000000
9.740000,1.609619,0.462218,-0.179697,0.000162,0.132859,0.000043,0.000000,0.000000
9.750000,1.609621,0.462218,-0.178368,0.000162,0.136123,0.000043,0.000000,0.000000
9.760000,1.609623,0.462218,-0.177007,0.000161,0.139336,0.000043,0.000000,0.000000
9.770000,1.609624,0.462217,-0.175614,0.000160,0.142497,0.000043,0.000000,0.000000
9.780000,1.609626,0.462217,-0.174189,0.000160,0.145606,0.000042,0.000000,0.000000
9.790000,1.609627,0.462217,-0.172733,0.000159,0.148661,0.000042,0.000000,0.000000
9.800000,1.609629,0.462216,-0.171246,0.000159,0.151661,0.000042,0.000000,0.000000
9.810000,1.609630,0.462216,-0.169729,0.000158,0.154606,0.000042,0.000000,0.000000
9.820000,1.609632,0.462216,-0.168183,0.000157,0.157493,0.000042,0.000000,0.000000
9.830000,1.609633,0.462216,-0.166608,0.000157,0.160322,0.000042,0.000000,0.000000
9.840000,1.609635,0.462215,-0.165005,0.000156,0.163093,0.000041,0.000000,0.000000
9.850000,1.609637,0.462215,-0.163374,0.000155,0.165803,0.000041,0.000000,0.000000
9.860000,1.609638,0.462215,-0.161716,0.000155,0.168453,0.000041,0.000000,0.000000
9.870000,1.609640,0.462215,-0.160032,0.000154,0.171041,0.000041,0.000000,0.000000
9.880000,1.609641,0.462214,-0.158321,0.000154,0.173566,0.000041,0.000000,0.000000
9.890000,1.609643,0.462214,-0.156586,0.000153,0.176027,0.000040,0.000000,0.000000
9.900000,1.609644,0.462214,-0.154825,0.000152,0.178424,0.000040,0.000000,0.000000
9.910000,1.609646,0.462214,-0.153041,0.000152,0.180756,0.000040,0.000000,0.000000
9.920000,1.609647,0.462213,-0.151233,0.000151,0.183022,0.000040,0.000000,0.000000
9.930000,1.609649,0.462213,-0.149403,0.000151,0.185221,0.000040,0.000000,0.000000
9.940000,1.609650,0.462213,-0.147551,0.000150,0.187352,0.000040,0.000000,0.000000
9.950000,1.609652,0.462213,-0.145678,0.000150,0.189415,0.000039,0.000000,0.000000
9.960000,1.609653,0.462213,-0.143783,0.000149,0.191409,0.000039,0.000000,0.000000
9.970000,1.609655,0.462212,-0.141869,0.000148,0.193333,0.000039,0.000000,0.000000
9.980000,1.609656,0.462212,-0.139936,0.000148,0.195186,0.000039,0.000000,0.000000
9.990000,1.609658,0.462212,-0.137984,0.000147,0.196969,0.000039,0.000000,0.000000
10.000000,1.609659,0.462212,-0.136014,0.000147,0.198680,0.000039,0.000000,0.000000
10.010000,1.609660,0.462212,-0.134028,0.000146,0.200319,0.000038,0.000000,0.000000
10.020000,1.609662,0.462211,-0.132024,0.000146,0.201886,0.000038,0.000000,0.000000
10.030000,1.609663,0.462211,-0.130006,0.000145,0.203379,0.000038,0.000000,0.000000
10.040000,1.609665,0.462211,-0.127972,0.000145,0.204798,0.000038,0.000000,0.000000
10.050000,1.609666,0.462211,-0.125924,0.000144,0.206144,0.000038,0.000000,0.000000
10.060000,1.609668,0.462211,-0.123862,0.000143,0.207415,0.000038,0.000000,0.000000
10.070000,1.609669,0.462210,-0.121788,0.000143,0.208611,0.000037,0.000000,0.000000
10.080000,1.609671,0.462210,-0.119702,0.000142,0.209732,0.000037,0.000000,0.000000
10.090000,1.609672,0.462210,-0.117605,0.000142,0.210778,0.000037,0.000000,0.000000
10.100000,1.609673,0.462210,-0.115497,0.000141,0.211747,0.000037,0.000000,0.000000
10.110000,1.609675,0.462210,-0.113380,0.000141,0.212641,0.000037,0.000000,0.000000
10.120000,1.609676,0.462210,-0.111253,0.000140,0.213459,0.000037,0.000000,0.000000
10.130000,1.609678,0.462209,-0.109119,0.000140,0.214200,0.000036,0.000000,0.000000
10.140000,1.609679,0.462209,-0.106977,0.000139,0.214864,0.000036,0.000000,0.000000
10.150000,1.609680,0.462209,-0.104828,0.000139,0.215452,0.000036,0.000000,0.000000
10.160000,1.609682,0.462209,-0.102673,0.000138,0.215963,0.000036,0.000000,0.000000
10.170000,1.609683,0.462209,-0.100514,0.000138,0.216398,0.000036,0.000000,0.000000
10.180000,1.609684,0.462209,-0.098350,0.000137,0.216755,0.000036,0.000000,0.000000
10.190000,1.609686,0.462209,-0.096182,0.000137,0.217036,0.000035,0.000000,0.000000
10.200000,1.609687,0.462209,-0.094012,0.000136,0.217239,0.000035,0.000000,0.000000
10.210000,1.609689,0.462208,-0.091839,0.000136,0.217367,0.000035,0.000000,0.000000
10.220000,1.609690,0.462208,-0.089666,0.000135,0.217417,0.000035,0.000000,0.000000
10.230000,1.609691,0.462208,-0.087492,0.000135,0.217391,0.000035,0.000000,0.000000
10.240000,1.609693,0.462208,-0.085318,0.000134,0.217289,0.000035,0.000000,0.000000
10.250000,1.609694,0.462208,-0.083145,0.000134,0.217110,0.000035,0.000000,0.000000
10.260000,1.609695,0.462208,-0.080974,0.000133,0.216856,0.000034,0.000000,0.000000
10.270000,1.609697,0.462208,-0.078805,0.000133,0.216526,0.000034,0.000000,0.000000
10.280000,1.609698,0.462208,-0.076640,0.000132,0.216121,0.000034,0.000000,0.000000
10.290000,1.609699,0.462207,-0.074479,0.000132,0.215640,0.000034,0.000000,0.000000
10.300000,1.609701,0.462207,-0.072322,0.000131,0.215086,0.000034,0.000000,0.000000
10.310000,1.609702,0.462207,-0.070171,0.000131,0.214456,0.000034,0.000000,0.000000
10.320000,1.609703,0.462207,-0.068027,0.000130,0.213753,0.000034,0.000000,0.000000
10.330000,1.609704,0.462207,-0.065889,0.000130,0.212977,0.000033,0.000000,0.000000
10.340000,1.609706,0.462207,-0.063760,0.000129,0.212127,0.000033,0.000000,0.000000
10.350000,1.609707,0.462207,-0.061638,0.000129,0.211205,0.000033,0.000000,0.000000
10.360000,1.609708,0.462207,-0.059526,0.000128,0.210211,0.000033,0.000000,0.000000
10.370000,1.609710,0.462207,-0.057424,0.000128,0.209146,0.000033,0.000000,0.000000
10.380000,1.609711,0.462207,-0.055333,0.000128,0.208010,0.000033,0.000000,0.000000
10.390000,1.609712,0.462207,-0.053253,0.000127,0.206803,0.000032,0.000000,0.000000
10.400000,1.609713,0.462207,-0.051185,0.000127,0.205527,0.000032,0.000000,0.000000
10.410000,1.609715,0.462207,-0.049129,0.000126,0.204182,0.000032,0.000000,0.000000
10.420000,1.609716,0.462206,-0.047087,0.000126,0.202769,0.000032,0.000000,0.000000
10.430000,1.609717,0.462206,-0.045060,0.000125,0.201288,0.000032,0.000000,0.000000
10.440000,1.609718,0.462206,-0.043047,0.000125,0.199740,0.000032,0.000000,0.000000
10.450000,1.609720,0.462206,-0.041049,0.000124,0.198126,0.000032,0.000000,0.000000
10.460000,1.609721,0.462206,-0.039068,0.000124,0.196446,0.000031,0.000000,0.000000
10.470000,1.609722,0.462206,-0.037104,0.000123,0.194702,0.000031,0.000000,0.000000
10.480000,1.609723,0.462206,-0.035157,0.000123,0.192894,0.000031,0.000000,0.000000
10.490000,1.609725,0.462206,-0.033228,0.000122,0.191024,0.000031,0.000000,0.000000
10.500000,1.609726,0.462206,-0.031318,0.000122,0.189091,0.000031,0.000000,0.000000
10.510000,1.609727,0.462206,-0.029427,0.000122,0.187096,0.000031,0.000000,0.000000
10.520000,1.609728,0.462206,-0.027556,0.000121,0.185042,0.000031,0.000000,0.000000
10.530000,1.609729,0.462206,-0.025705,0.000121,0.182928,0.000031,0.000000,0.000000
10.540000,1.609731,0.462206,-0.023876,0.000120,0.180755,0.000030,0.000000,0.000000
10.550000,1.609732,0.462206,-0.022068,0.000120,0.178525,0.000030,0.000000,0.000000
10.560000,1.609733,0.462206,-0.020283,0.000119,0.176238,0.000030,0.000000,0.000000
10.570000,1.609734,0.462206,-0.018521,0.000119,0.173895,0.000030,0.000000,0.000000
10.580000,1.609735,0.462206,-0.016782,0.000118,0.171498,0.000030,0.000000,0.000000
10.590000,1.609737,0.462206,-0.015067,0.000118,0.169047,0.000030,0.000000,0.000000
10.600000,1.609738,0.462206,-0.013376,0.000118,0.166543,0.000030,0.000000,0.000000
10.610000,1.609739,0.462206,-0.011711,0.000117,0.163988,0.000029,0.000000,0.000000
10.620000,1.609740,0.462206,-0.010071,0.000117,0.161382,0.000029,0.000000,0.000000
10.630000,1.609741,0.462206,-0.008457,0.000116,0.158727,0.000029,0.000000,0.000000
10.640000,1.609743,0.462206,-0.006870,0.000116,0.156023,0.000029,0.000000,0.000000
10.650000,1.609744,0.462206,-0.005310,0.000115,0.153272,0.000029,0.000000,0.000000
10.660000,1.609745,0.462206,-0.003777,0.000115,0.150475,0.000029,0.000000,0.000000
10.670000,1.609746,0.462206,-0.002272,0.000114,0.147632,0.000029,0.000000,0.000000
10.680000,1.609747,0.462206,-0.000796,0.000114,0.144746,0.000029,0.000000,0.000000
10.690000,1.609748,0.462206,0.000651,0.000114,0.141816,0.000028,0.000000,0.000000
10.700000,1.609749,0.462206,0.002070,0.000113,0.138845,0.000028,0.000000,0.000000
10.710000,1.609751,0.462206,0.003458,0.000113,0.135833,0.000028,0.000000,0.000000
10.720000,1.609752,0.462206,0.004816,0.000112,0.132782,0.000028,0.000000,0.000000
10.730000,1.609753,0.462206,0.006144,0.000112,0.129693,0.000028,0.000000,0.000000
10.740000,1.609754,0.462206,0.007441,0.000111,0.126567,0.000028,0.000000,0.000000
10.750000,1.609755,0.462206,0.008707,0.000111,0.123404,0.000028,0.000000,0.000000
10.760000,1.609756,0.462206,0.009941,0.000110,0.120208,0.000028,0.000000,0.000000
10.770000,1.609757,0.462206,0.011143,0.000110,0.116977,0.000027,0.000000,0.000000
10.780000,1.609758,0.462206,0.012313,0.000110,0.113715,0.000027,0.000000,0.000000
10.790000,1.609759,0.462206,0.013450,0.000109,0.110421,0.000027,0.000000,0.000000
10.800000,1.609761,0.462206,0.014554,0.000109,0.107098,0.000027,0.000000,0.000000
10.810000,1.609762,0.462206,0.015625,0.000108,0.103746,0.000027,0.000000,0.000000
10.820000,1.609763,0.462206,0.016663,0.000108,0.100367,0.000027,0.000000,0.000000
10.830000,1.609764,0.462206,0.017666,0.000107,0.096962,0.000027,0.000000,0.000000
10.840000,1.609765,0.462206,0.018636,0.000107,0.093532,0.000027,0.000000,0.000000
10.850000,1.609766,0.462206,0.019571,0.000107,0.090079,0.000026,0.000000,0.000000
10.860000,1.609767,0.462206,0.020472,0.000106,0.086603,0.000026,0.000000,0.000000
10.870000,1.609768,0.462206,0.021338,0.000106,0.083106,0.000026,0.000000,0.000000
10.880000,1.609769,0.462206,0.022169,0.000105,0.079590,0.000026,0.000000,0.000000
10.890000,1.609770,0.462206,0.022965,0.000105,0.076055,0.000026,0.000000,0.000000
10.900000,1.609771,0.462206,0.023725,0.000104,0.072503,0.000026,0.000000,0.000000
10.910000,1.609772,0.462206,0.024450,0.000104,0.068935,0.000026,0.000000,0.000000
10.920000,1.609773,0.462206,0.025140,0.000103,0.065353,0.000026,0.000000,0.000000
10.930000,1.609774,0.462206,0.025793,0.000103,0.061757,0.000025,0.000000,0.000000
10.940000,1.609775,0.462206,0.026411,0.000103,0.058149,0.000025,0.000000,0.000000
10.950000,1.609776,0.462206,0.026992,0.000102,0.054530,0.000025,0.000000,0.000000
10.960000,1.609777,0.462206,0.027538,0.000102,0.050902,0.000025,0.000000,0.000000
10.970000,1.609778,0.462206,0.028047,0.000101,0.047266,0.000025,0.000000,0.000000
10.980000,1.609779,0.462206,0.028519,0.000101,0.043623,0.000025,0.000000,0.000000
10.990000,1.609780,0.462206,0.028956,0.000100,0.039974,0.000025,0.000000,0.000000
11.000000,1.609781,0.462206,0.029355,0.000100,0.036321,0.000025,0.000000,0.000000
11.010000,1.609782,0.462206,0.029719,0.000100,0.032666,0.000025,0.000000,0.000000
11.020000,1.609783,0.462206,0.030045,0.000099,0.029008,0.000024,0.000000,0.000000
11.030000,1.609784,0.462206,0.030335,0.000099,0.025350,0.000024,0.000000,0.000000
11.040000,1.609785,0.462206,0.030589,0.000098,0.021693,0.000024,0.000000,0.000000
11.050000,1.609786,0.462206,0.030806,0.000098,0.018038,0.000024,0.000000,0.000000
11.060000,1.609787,0.462207,0.030986,0.000097,0.014386,0.000024,0.000000,0.000000
11.070000,1.609788,0.462207,0.031130,0.000097,0.010740,0.000024,0.000000,0.000000
11.080000,1.609789,0.462207,0.031237,0.000096,0.007099,0.000024,0.000000,0.000000
11.090000,1.609790,0.462207,0.031308,0.000096,0.003466,0.000024,0.000000,0.000000
11.100000,1.609791,0.462207,0.031343,0.000096,-0.000159,0.000024,0.000000,0.000000
11.110000,1.609792,0.462207,0.031341,0.000095,-0.003774,0.000023,0.000000,0.000000
11.120000,1.609793,0.462207,0.031304,0.000095,-0.007378,0.000023,0.000000,0.000000
11.130000,1.609794,0.462207,0.031230,0.000094,-0.010969,0.000023,0.000000,0.000000
11.140000,1.609795,0.462207,0.031120,0.000094,-0.014547,0.000023,0.000000,0.000000
11.150000,1.609796,0.462207,0.030975,0.000093,-0.018110,0.000023,0.000000,0.000000
11.160000,1.609797,0.462207,0.030794,0.000093,-0.021656,0.000023,0.000000,0.000000
11.170000,1.609798,0.462207,0.030577,0.000093,-0.025186,0.000023,0.000000,0.000000
11.180000,1.609799,0.462207,0.030325,0.000092,-0.028696,0.000023,0.000000,0.000000
11.190000,1.609800,0.462207,0.030038,0.000092,-0.032187,0.000023,0.000000,0.000000
11.200000,1.609801,0.462207,0.029716,0.000091,-0.035657,0.000023,0.000000,0.000000
11.210000,1.609801,0.462207,0.029360,0.000091,-0.039105,0.000022,0.000000,0.000000
11.220000,1.609802,0.462207,0.028969,0.000090,-0.042529,0.000022,0.000000,0.000000
11.230000,1.609803,0.462207,0.028544,0.000090,-0.045928,0.000022,0.000000,0.000000
11.240000,1.609804,0.462207,0.028084,0.000090,-0.049302,0.000022,0.000000,0.000000
11.250000,1.609805,0.462207,0.027591,0.000089,-0.052648,0.000022,0.000000,0.000000
11.260000,1.609806,0.462207,0.027065,0.000089,-0.055967,0.000022,0.000000,0.000000
11.270000,1.609807,0.462207,0.026505,0.000088,-0.059256,0.000022,0.000000,0.000000
11.280000,1.609808,0.462207,0.025913,0.000088,-0.062514,0.000022,0.000000,0.000000
11.290000,1.609809,0.462207,0.025287,0.000087,-0.065741,0.000022,0.000000,0.000000
11.300000,1.609809,0.462207,0.024630,0.000087,-0.068935,0.000022,0.000000,0.000000
11.310000,1.609810,0.462207,0.023941,0.000087,-0.072096,0.000021,0.000000,0.000000
11.320000,1.609811,0.462207,0.023220,0.000086,-0.075221,0.000021,0.000000,0.000000
11.330000,1.609812,0.462207,0.022467,0.000086,-0.078311,0.000021,0.000000,0.000000
11.340000,1.609813,0.462207,0.021684,0.000085,-0.081363,0.000021,0.000000,0.000000
11.350000,1.609814,0.462207,0.020871,0.000085,-0.084378,0.000021,0.000000,0.000000
11.360000,1.609815,0.462207,0.020027,0.000084,-0.087353,0.000021,0.000000,0.000000
11.370000,1.609815,0.462207,0.019153,0.000084,-0.090288,0.000021,0.000000,0.000000
11.380000,1.609816,0.462207,0.018251,0.000084,-0.093182,0.000021,0.000000,0.000000
11.390000,1.609817,0.462207,0.017319,0.000083,-0.096033,0.000021,0.000000,0.000000
11.400000,1.609818,0.462207,0.016358,0.000083,-0.098842,0.000021,0.000000,0.000000
11.410000,1.609819,0.462207,0.015370,0.000082,-0.101606,0.000020,0.000000,0.000000
11.420000,1.609820,0.462207,0.014354,0.000082,-0.104326,0.000020,0.000000,0.000000
11.430000,1.609820,0.462207,0.013311,0.000081,-0.107000,0.000020,0.000000,0.000000
11.440000,1.609821,0.462207,0.012241,0.000081,-0.109626,0.000020,0.000000,0.000000
11.450000,1.609822,0.462207,0.011144,0.000081,-0.112205,0.000020,0.000000,0.000000
11.460000,1.609823,0.462207,0.010022,0.000080,-0.114736,0.000020,0.000000,0.000000
11.470000,1.609824,0.462207,0.008875,0.000080,-0.117217,0.000020,0.000000,0.000000
11.480000,1.609824,0.462207,0.007703,0.000079,-0.119648,0.000020,0.000000,0.000000
11.490000,1.609825,0.462207,0.006506,0.000079,-0.122027,0.000020,0.000000,0.000000
11.500000,1.609826,0.462207,0.005286,0.000079,-0.124355,0.000020,0.000000,0.000000
11.510000,1.609827,0.462207,0.004043,0.000078,-0.126631,0.000020,0.000000,0.000000
