t,x,y,theta,v,omega,h,gamma1,gamma2
3.030000,0.389703,0.442134,1.024454,0.030856,-0.140952,0.507347,1.400000,0.300000
3.040000,0.389864,0.442397,1.023044,0.030538,-0.140852,0.507040,1.400000,0.300000
3.050000,0.390023,0.442658,1.021636,0.030239,-0.140766,0.506736,1.400000,0.300000
3.060000,0.390181,0.442916,1.020228,0.029957,-0.140693,0.506434,1.400000,0.300000
3.070000,0.390338,0.443171,1.018821,0.029693,-0.140633,0.506136,1.400000,0.300000
3.080000,0.390494,0.443423,1.017415,0.029445,-0.140586,0.505840,1.400000,0.300000
3.090000,0.390649,0.443674,1.016009,0.029213,-0.140552,0.505547,1.400000,0.300000
3.100000,0.390803,0.443922,1.014603,0.028997,-0.140531,0.505256,1.400000,0.300000
3.110000,0.390956,0.444168,1.013198,0.028794,-0.140522,0.504968,1.400000,0.300000
3.120000,0.391109,0.444412,1.011793,0.028605,-0.140527,0.504682,1.400000,0.300000
3.130000,0.391261,0.444655,1.010388,0.028430,-0.140544,0.504398,1.400000,0.300000
3.140000,0.391412,0.444896,1.008982,0.028267,-0.140573,0.504116,1.400000,0.300000
3.150000,0.391563,0.445135,1.007576,0.028117,-0.140615,0.503835,1.400000,0.300000
3.160000,0.391713,0.445372,1.006170,0.027978,-0.140669,0.503556,1.400000,0.300000
3.170000,0.391863,0.445609,1.004763,0.027851,-0.140736,0.503279,1.400000,0.300000
3.180000,0.392012,0.445844,1.003356,0.027734,-0.140814,0.503003,1.400000,0.300000
3.190000,0.392162,0.446077,1.001948,0.027627,-0.140905,0.502729,1.400000,0.300000
3.200000,0.392311,0.446310,1.000539,0.027531,-0.141007,0.502456,1.400000,0.300000
3.210000,0.392459,0.446542,0.999129,0.027444,-0.141121,0.502183,1.400000,0.300000
3.220000,0.392608,0.446772,0.997718,0.027367,-0.141246,0.501912,1.400000,0.300000
3.230000,0.392757,0.447002,0.996305,0.027298,-0.141383,0.501642,1.400000,0.300000
3.240000,0.392905,0.447231,0.994891,0.027238,-0.141532,0.501373,1.400000,0.300000
3.250000,0.393054,0.447460,0.993476,0.027186,-0.141691,0.501104,1.400000,0.300000
3.260000,0.393202,0.447687,0.992059,0.027143,-0.141862,0.500836,1.400000,0.300000
3.270000,0.393351,0.447914,0.990641,0.027107,-0.142044,0.500569,1.400000,0.300000
3.280000,0.393500,0.448141,0.989220,0.027078,-0.142236,0.500302,1.400000,0.300000
3.290000,0.393648,0.448367,0.987798,0.027057,-0.142440,0.500036,1.400000,0.300000
3.300000,0.393798,0.448593,0.986373,0.027043,-0.142653,0.499770,1.400000,0.300000
3.310000,0.393947,0.448818,0.984947,0.027035,-0.142878,0.499504,1.400000,0.300000
3.320000,0.394097,0.449044,0.983518,0.027035,-0.143113,0.499238,1.400000,0.300000
3.330000,0.394247,0.449268,0.982087,0.027040,-0.143358,0.498973,1.400000,0.300000
3.340000,0.394397,0.449493,0.980653,0.027052,-0.143613,0.498708,1.400000,0.300000
3.350000,0.394548,0.449718,0.979217,0.027070,-0.143879,0.498443,1.400000,0.300000
3.360000,0.394699,0.449942,0.977778,0.027094,-0.144154,0.498178,1.400000,0.300000
3.370000,0.394850,0.450167,0.976337,0.027113,-0.144441,0.497910,1.400000,0.300000
3.380000,0.395002,0.450392,0.974892,0.027134,-0.144738,0.497641,1.400000,0.300000
3.390000,0.395155,0.450616,0.973445,0.027161,-0.145045,0.497372,1.400000,0.300000
3.400000,0.395308,0.450840,0.971995,0.027194,-0.145361,0.497102,1.400000,0.300000
3.410000,0.395461,0.451065,0.970541,0.027234,-0.145686,0.496833,1.400000,0.300000
3.420000,0.395615,0.451290,0.969084,0.027279,-0.146020,0.496564,1.400000,0.300000
3.430000,0.395770,0.451514,0.967624,0.027330,-0.146364,0.496294,1.400000,0.300000
3.440000,0.395925,0.451739,0.966160,0.027387,-0.146716,0.496024,1.400000,0.300000
3.450000,0.396081,0.451965,0.964693,0.027449,-0.147078,0.495753,1.400000,0.300000
3.460000,0.396237,0.452190,0.963222,0.027516,-0.147448,0.495483,1.400000,0.300000
3.470000,0.396394,0.452416,0.961748,0.027588,-0.147826,0.495211,1.400000,0.300000
3.480000,0.396552,0.452642,0.960270,0.027666,-0.148214,0.494940,1.400000,0.300000
3.490000,0.396711,0.452869,0.958787,0.027748,-0.148610,0.494667,1.400000,0.300000
3.500000,0.396871,0.453096,0.957301,0.027836,-0.149014,0.494394,1.400000,0.300000
3.510000,0.397031,0.453323,0.955811,0.027928,-0.149427,0.494121,1.400000,0.300000
3.520000,0.397193,0.453551,0.954317,0.028025,-0.149848,0.493847,1.400000,0.300000
3.530000,0.397355,0.453780,0.952818,0.028126,-0.150277,0.493572,1.400000,0.300000
3.540000,0.397518,0.454009,0.951316,0.028232,-0.150715,0.493296,1.400000,0.300000
3.550000,0.397682,0.454238,0.949809,0.028343,-0.151160,0.493019,1.400000,0.300000
3.560000,0.397847,0.454469,0.948297,0.028458,-0.151614,0.492742,1.400000,0.300000
3.570000,0.398013,0.454700,0.946781,0.028577,-0.152075,0.492464,1.400000,0.300000
3.580000,0.398180,0.454932,0.945260,0.028700,-0.152544,0.492185,1.400000,0.300000
3.590000,0.398349,0.455164,0.943735,0.028828,-0.153021,0.491904,1.400000,0.300000
3.600000,0.398518,0.455397,0.942204,0.028960,-0.153506,0.491623,1.400000,0.300000
3.610000,0.398688,0.455632,0.940669,0.029096,-0.153998,0.491341,1.400000,0.300000
3.620000,0.398860,0.455867,0.939129,0.029236,-0.154498,0.491058,1.400000,0.300000
3.630000,0.399033,0.456102,0.937584,0.029380,-0.155005,0.490773,1.400000,0.300000
3.640000,0.399207,0.456339,0.936034,0.029528,-0.155520,0.490488,1.400000,0.300000
3.650000,0.399382,0.456577,0.934479,0.029681,-0.156042,0.490201,1.400000,0.300000
3.660000,0.399559,0.456815,0.932919,0.029837,-0.156571,0.489913,1.400000,0.300000
3.670000,0.399737,0.457055,0.931353,0.029997,-0.157108,0.489624,1.400000,0.300000
3.680000,0.399916,0.457295,0.929782,0.030161,-0.157652,0.489334,1.400000,0.300000
3.690000,0.400096,0.457537,0.928205,0.030329,-0.158202,0.489042,1.400000,0.300000
3.700000,0.400278,0.457780,0.926623,0.030502,-0.158759,0.488748,1.400000,0.300000
3.710000,0.400462,0.458023,0.925036,0.030679,-0.159324,0.488453,1.400000,0.300000
3.720000,0.400646,0.458268,0.923443,0.030859,-0.159895,0.488156,1.400000,0.300000
3.730000,0.400833,0.458514,0.921844,0.031043,-0.160473,0.487858,1.400000,0.300000
3.740000,0.401021,0.458761,0.920239,0.031231,-0.161058,0.487558,1.400000,0.300000
3.750000,0.401210,0.459010,0.918628,0.031423,-0.161650,0.487257,1.400000,0.300000
3.760000,0.401401,0.459259,0.917012,0.031618,-0.162249,0.486955,1.400000,0.300000
3.770000,0.401593,0.459510,0.915389,0.031817,-0.162854,0.486651,1.400000,0.300000
3.780000,0.401787,0.459762,0.913761,0.032020,-0.163466,0.486345,1.400000,0.300000
3.790000,0.401983,0.460016,0.912126,0.032225,-0.164085,0.486037,1.400000,0.300000
3.800000,0.402181,0.460270,0.910485,0.032415,-0.164714,0.485724,1.400000,0.300000
3.810000,0.402380,0.460526,0.908838,0.032609,-0.165349,0.485409,1.400000,0.300000
3.820000,0.402580,0.460783,0.907185,0.032809,-0.165991,0.485092,1.400000,0.300000
3.830000,0.402783,0.461042,0.905525,0.033012,-0.166638,0.484774,1.400000,0.300000
3.840000,0.402987,0.461301,0.903858,0.033221,-0.167292,0.484455,1.400000,0.300000
3.850000,0.403192,0.461562,0.902185,0.033433,-0.167952,0.484133,1.400000,0.300000
3.860000,0.403400,0.461824,0.900506,0.033651,-0.168618,0.483810,1.400000,0.300000
3.870000,0.403609,0.462088,0.898820,0.033872,-0.169291,0.483486,1.400000,0.300000
3.880000,0.403820,0.462353,0.897127,0.034099,-0.169969,0.483159,1.400000,0.300000
3.890000,0.404033,0.462619,0.895427,0.034329,-0.170654,0.482831,1.400000,0.300000
3.900000,0.404248,0.462887,0.893721,0.034564,-0.171344,0.482501,1.400000,0.300000
3.910000,0.404465,0.463156,0.892007,0.034804,-0.172040,0.482169,1.400000,0.300000
3.920000,0.404684,0.463427,0.890287,0.035048,-0.172743,0.481835,1.400000,0.300000
3.930000,0.404904,0.463699,0.888559,0.035296,-0.173451,0.481499,1.400000,0.300000
3.940000,0.405127,0.463973,0.886825,0.035548,-0.174166,0.481162,1.400000,0.300000
3.950000,0.405352,0.464248,0.885083,0.035805,-0.174886,0.480822,1.400000,0.300000
3.960000,0.405579,0.464525,0.883334,0.036067,-0.175612,0.480480,1.400000,0.300000
3.970000,0.405808,0.464803,0.881578,0.036333,-0.176344,0.480136,1.400000,0.300000
3.980000,0.406039,0.465084,0.879815,0.036603,-0.177082,0.479790,1.400000,0.300000
3.990000,0.406273,0.465365,0.878044,0.036877,-0.177826,0.479442,1.400000,0.300000
4.000000,0.406509,0.465649,0.876266,0.037156,-0.178576,0.479092,1.400000,0.300000
4.010000,0.406747,0.465934,0.874480,0.037440,-0.179332,0.478740,1.400000,0.300000
4.020000,0.406987,0.466221,0.872687,0.037728,-0.180093,0.478385,1.400000,0.300000
4.030000,0.407230,0.466510,0.870886,0.038020,-0.180860,0.478028,1.400000,0.300000
4.040000,0.407475,0.466801,0.869077,0.038317,-0.181633,0.477669,1.400000,0.300000
4.050000,0.407723,0.467093,0.867261,0.038619,-0.182412,0.477308,1.400000,0.300000
4.060000,0.407973,0.467387,0.865437,0.038925,-0.183196,0.476944,1.400000,0.300000
4.070000,0.408225,0.467683,0.863605,0.039235,-0.183986,0.476578,1.400000,0.300000
4.080000,0.408480,0.467981,0.861765,0.039550,-0.184782,0.476209,1.400000,0.300000
4.090000,0.408738,0.468281,0.859917,0.039870,-0.185584,0.475839,1.400000,0.300000
4.100000,0.408999,0.468583,0.858061,0.040195,-0.186391,0.475465,1.400000,0.300000
4.110000,0.409262,0.468887,0.856197,0.040524,-0.187204,0.475089,1.400000,0.300000
4.120000,0.409528,0.469193,0.854325,0.040858,-0.188023,0.474711,1.400000,0.300000
4.130000,0.409796,0.469501,0.852445,0.041197,-0.188848,0.474330,1.400000,0.300000
4.140000,0.410068,0.469811,0.850556,0.041539,-0.189678,0.473946,1.400000,0.300000
4.150000,0.410342,0.470123,0.848660,0.041874,-0.190516,0.473556,1.400000,0.300000
4.160000,0.410619,0.470437,0.846754,0.042198,-0.191364,0.473161,1.400000,0.300000
4.170000,0.410899,0.470753,0.844841,0.042529,-0.192217,0.472763,1.400000,0.300000
4.180000,0.411182,0.471070,0.842919,0.042867,-0.193075,0.472363,1.400000,0.300000
4.190000,0.411467,0.471390,0.840988,0.043210,-0.193938,0.471960,1.400000,0.300000
4.200000,0.411755,0.471712,0.839049,0.043560,-0.194807,0.471555,1.400000,0.300000
4.210000,0.412047,0.472036,0.837100,0.043915,-0.195681,0.471146,1.400000,0.300000
4.220000,0.412341,0.472362,0.835144,0.044277,-0.196560,0.470736,1.400000,0.300000
4.230000,0.412639,0.472690,0.833178,0.044646,-0.197445,0.470322,1.400000,0.300000
4.240000,0.412939,0.473020,0.831204,0.045020,-0.198335,0.469906,1.400000,0.300000
4.250000,0.413243,0.473352,0.829220,0.045401,-0.199230,0.469487,1.400000,0.300000
4.260000,0.413550,0.473686,0.827228,0.045787,-0.200131,0.469065,1.400000,0.300000
4.270000,0.413860,0.474023,0.825227,0.046180,-0.201038,0.468640,1.400000,0.300000
4.280000,0.414174,0.474362,0.823216,0.046580,-0.201949,0.468212,1.400000,0.300000
4.290000,0.414491,0.474703,0.821197,0.046985,-0.202867,0.467782,1.400000,0.300000
4.300000,0.414811,0.475047,0.819168,0.047397,-0.203789,0.467348,1.400000,0.300000
4.310000,0.415135,0.475393,0.817130,0.047816,-0.204717,0.466911,1.400000,0.300000
4.320000,0.415463,0.475741,0.815083,0.048241,-0.205651,0.466472,1.400000,0.300000
4.330000,0.415794,0.476092,0.813026,0.048672,-0.206590,0.466029,1.400000,0.300000
4.340000,0.416129,0.476445,0.810961,0.049110,-0.207535,0.465583,1.400000,0.300000
4.350000,0.416468,0.476801,0.808885,0.049554,-0.208485,0.465134,1.400000,0.300000
4.360000,0.416810,0.477159,0.806800,0.050005,-0.209440,0.464681,1.400000,0.300000
4.370000,0.417156,0.477520,0.804706,0.050462,-0.210402,0.464225,1.400000,0.300000
4.380000,0.417507,0.477883,0.802602,0.050927,-0.211368,0.463766,1.400000,0.300000
4.390000,0.417861,0.478249,0.800488,0.051398,-0.212341,0.463304,1.400000,0.300000
4.400000,0.418219,0.478617,0.798365,0.051876,-0.213319,0.462838,1.400000,0.300000
4.410000,0.418582,0.478989,0.796232,0.052361,-0.214302,0.462369,1.400000,0.300000
4.420000,0.418948,0.479362,0.794089,0.052853,-0.215291,0.461896,1.400000,0.300000
4.430000,0.419319,0.479739,0.791936,0.053352,-0.216286,0.461420,1.400000,0.300000
4.440000,0.419694,0.480118,0.789773,0.053850,-0.217288,0.460938,1.400000,0.300000
4.450000,0.420074,0.480500,0.787600,0.054337,-0.218301,0.460448,1.400000,0.300000
4.460000,0.420458,0.480885,0.785417,0.054832,-0.219317,0.459953,1.400000,0.300000
4.470000,0.420846,0.481272,0.783224,0.055335,-0.220339,0.459455,1.400000,0.300000
4.480000,0.421238,0.481662,0.781020,0.055846,-0.221366,0.458953,1.400000,0.300000
4.490000,0.421635,0.482055,0.778807,0.056365,-0.222398,0.458447,1.400000,0.300000
4.500000,0.422037,0.482450,0.776583,0.056892,-0.223437,0.457938,1.400000,0.300000
4.510000,0.422443,0.482849,0.774348,0.057427,-0.224481,0.457425,1.400000,0.300000
4.520000,0.422854,0.483250,0.772104,0.057970,-0.225530,0.456909,1.400000,0.300000
4.530000,0.423270,0.483654,0.769848,0.058521,-0.226585,0.456388,1.400000,0.300000
4.540000,0.423691,0.484061,0.767583,0.059080,-0.227646,0.455864,1.400000,0.300000
4.550000,0.424116,0.484470,0.765306,0.059648,-0.228712,0.455336,1.400000,0.300000
4.560000,0.424547,0.484883,0.763019,0.060224,-0.229784,0.454804,1.400000,0.300000
4.570000,0.424983,0.485299,0.760721,0.060808,-0.230861,0.454268,1.400000,0.300000
4.580000,0.425424,0.485718,0.758412,0.061402,-0.231945,0.453729,1.400000,0.300000
4.590000,0.425870,0.486139,0.756093,0.062003,-0.233034,0.453185,1.400000,0.300000
4.600000,0.426321,0.486564,0.753763,0.062614,-0.234129,0.452637,1.400000,0.300000
4.610000,0.426778,0.486992,0.751421,0.063233,-0.235230,0.452085,1.400000,0.300000
4.620000,0.427241,0.487423,0.749069,0.063862,-0.236336,0.451529,1.400000,0.300000
4.630000,0.427709,0.487858,0.746706,0.064499,-0.237448,0.450969,1.400000,0.300000
4.640000,0.428183,0.488295,0.744331,0.065146,-0.238566,0.450404,1.400000,0.300000
4.650000,0.428663,0.488736,0.741946,0.065802,-0.239690,0.449835,1.400000,0.300000
4.660000,0.429148,0.489180,0.739549,0.066467,-0.240820,0.449262,1.400000,0.300000
4.670000,0.429640,0.489627,0.737141,0.067142,-0.241956,0.448685,1.400000,0.300000
4.680000,0.430138,0.490078,0.734721,0.067820,-0.243099,0.448101,1.400000,0.300000
4.690000,0.430641,0.490532,0.732290,0.068480,-0.244252,0.447505,1.400000,0.300000
4.700000,0.431151,0.490989,0.729847,0.069154,-0.245411,0.446904,1.400000,0.300000
4.710000,0.431667,0.491450,0.727393,0.069841,-0.246575,0.446299,1.400000,0.300000
4.720000,0.432189,0.491914,0.724928,0.070541,-0.247745,0.445689,1.400000,0.300000
4.730000,0.432718,0.492381,0.722450,0.071255,-0.248920,0.445075,1.400000,0.300000
4.740000,0.433253,0.492851,0.719961,0.071983,-0.250101,0.444457,1.400000,0.300000
4.750000,0.433795,0.493325,0.717460,0.072724,-0.251287,0.443834,1.400000,0.300000
4.760000,0.434344,0.493803,0.714947,0.073479,-0.252479,0.443206,1.400000,0.300000
4.770000,0.434899,0.494284,0.712422,0.074249,-0.253677,0.442573,1.400000,0.300000
4.780000,0.435461,0.494768,0.709885,0.075032,-0.254881,0.441936,1.400000,0.300000
4.790000,0.436031,0.495256,0.707337,0.075830,-0.256090,0.441293,1.400000,0.300000
4.800000,0.436608,0.495748,0.704776,0.076642,-0.257305,0.440646,1.400000,0.300000
4.810000,0.437193,0.496244,0.702203,0.077468,-0.258526,0.439994,1.400000,0.300000
4.820000,0.437785,0.496744,0.699617,0.078310,-0.259754,0.439336,1.400000,0.300000
4.830000,0.438385,0.497247,0.697020,0.079166,-0.260987,0.438673,1.400000,0.300000
4.840000,0.438992,0.497755,0.694410,0.080038,-0.262226,0.438005,1.400000,0.300000
4.850000,0.439608,0.498266,0.691788,0.080925,-0.263472,0.437332,1.400000,0.300000
4.860000,0.440232,0.498782,0.689153,0.081826,-0.264722,0.436652,1.400000,0.300000
4.870000,0.440864,0.499301,0.686506,0.082736,-0.265976,0.435965,1.400000,0.300000
4.880000,0.441505,0.499825,0.683846,0.083658,-0.267236,0.435273,1.400000,0.300000
4.890000,0.442154,0.500352,0.681174,0.084553,-0.268510,0.434569,1.400000,0.300000
4.900000,0.442811,0.500884,0.678489,0.085442,-0.269793,0.433857,1.400000,0.300000
4.910000,0.443477,0.501419,0.675791,0.086348,-0.271081,0.433139,1.400000,0.300000
4.920000,0.444152,0.501958,0.673080,0.087270,-0.272375,0.432416,1.400000,0.300000
4.930000,0.444835,0.502501,0.670356,0.088208,-0.273675,0.431688,1.400000,0.300000
4.940000,0.445527,0.503048,0.667619,0.089163,-0.274981,0.430954,1.400000,0.300000
4.950000,0.446228,0.503600,0.664870,0.090134,-0.276293,0.430215,1.400000,0.300000
4.960000,0.446938,0.504155,0.662107,0.091122,-0.277611,0.429470,1.400000,0.300000
4.970000,0.447657,0.504714,0.659331,0.092127,-0.278935,0.428720,1.400000,0.300000
4.980000,0.448386,0.505277,0.656541,0.093150,-0.280265,0.427964,1.400000,0.300000
4.990000,0.449125,0.505845,0.653739,0.094190,-0.281601,0.427202,1.400000,0.300000
5.000000,0.449873,0.506417,0.650923,0.095248,-0.282943,0.426434,1.400000,0.300000
5.010000,0.450632,0.506993,0.648093,0.096317,-0.284291,0.425659,1.400000,0.300000
5.020000,0.451401,0.507573,0.645250,0.097404,-0.285645,0.424876,1.400000,0.300000
5.030000,0.452180,0.508158,0.642394,0.098510,-0.287005,0.424088,1.400000,0.300000
5.040000,0.452969,0.508747,0.639524,0.099636,-0.288371,0.423293,1.400000,0.300000
5.050000,0.453770,0.509340,0.636640,0.100781,-0.289743,0.422493,1.400000,0.300000
5.060000,0.454581,0.509938,0.633743,0.101946,-0.291122,0.421686,1.400000,0.300000
5.070000,0.455403,0.510541,0.630831,0.103095,-0.292518,0.420864,1.400000,0.300000
5.080000,0.456237,0.511147,0.627906,0.104264,-0.293922,0.420034,1.400000,0.300000
5.090000,0.457081,0.511759,0.624967,0.105457,-0.295331,0.419197,1.400000,0.300000
5.100000,0.457937,0.512374,0.622014,0.106674,-0.296745,0.418355,1.400000,0.300000
5.110000,0.458805,0.512995,0.619046,0.107917,-0.298164,0.417506,1.400000,0.300000
5.120000,0.459685,0.513620,0.616065,0.109186,-0.299589,0.416651,1.400000,0.300000
5.130000,0.460577,0.514249,0.613069,0.110482,-0.301017,0.415787,1.400000,0.300000
5.140000,0.461482,0.514883,0.610058,0.111801,-0.302450,0.414915,1.400000,0.300000
5.150000,0.462399,0.515523,0.607034,0.113141,-0.303889,0.414037,1.400000,0.300000
5.160000,0.463329,0.516167,0.603995,0.114501,-0.305334,0.413151,1.400000,0.300000
5.170000,0.464273,0.516815,0.600942,0.115884,-0.306786,0.412259,1.400000,0.300000
5.180000,0.465230,0.517469,0.597874,0.117288,-0.308244,0.411360,1.400000,0.300000
5.190000,0.466200,0.518128,0.594791,0.118714,-0.309708,0.410454,1.400000,0.300000
5.200000,0.467184,0.518792,0.591694,0.120163,-0.311179,0.409541,1.400000,0.300000
5.210000,0.468183,0.519460,0.588583,0.121634,-0.312655,0.408621,1.400000,0.300000
5.220000,0.469195,0.520134,0.585456,0.123122,-0.314141,0.407691,1.400000,0.300000
5.230000,0.470223,0.520813,0.582315,0.124616,-0.315644,0.406743,1.400000,0.300000
5.240000,0.471265,0.521496,0.579158,0.126168,-0.317148,0.405786,1.400000,0.300000
5.250000,0.472322,0.522185,0.575987,0.127744,-0.318657,0.404821,1.400000,0.300000
5.260000,0.473394,0.522879,0.572800,0.129347,-0.320173,0.403848,1.400000,0.300000
5.270000,0.474482,0.523579,0.569598,0.130976,-0.321693,0.402868,1.400000,0.300000
5.280000,0.475586,0.524283,0.566381,0.132632,-0.323220,0.401880,1.400000,0.300000
5.290000,0.476707,0.524993,0.563149,0.134315,-0.324752,0.400885,1.400000,0.300000
5.300000,0.477843,0.525708,0.559902,0.136026,-0.326291,0.399882,1.400000,0.300000
5.310000,0.478997,0.526429,0.556639,0.137765,-0.327834,0.398872,1.400000,0.300000
5.320000,0.480168,0.527155,0.553360,0.139532,-0.329383,0.397853,1.400000,0.300000
5.330000,0.481356,0.527886,0.550067,0.141333,-0.330936,0.396822,1.400000,0.300000
5.340000,0.482562,0.528623,0.546757,0.143171,-0.332496,0.395784,1.400000,0.300000
5.350000,0.483787,0.529365,0.543432,0.145046,-0.334061,0.394738,1.400000,0.300000
5.360000,0.485029,0.530113,0.540092,0.146948,-0.335636,0.393681,1.400000,0.300000
5.370000,0.486291,0.530867,0.536735,0.148817,-0.337238,0.392605,1.400000,0.300000
5.380000,0.487571,0.531626,0.533363,0.150723,-0.338845,0.391520,1.400000,0.300000
5.390000,0.488870,0.532390,0.529975,0.152666,-0.340458,0.390428,1.400000,0.300000
5.400000,0.490189,0.533159,0.526570,0.154643,-0.342075,0.389328,1.400000,0.300000
5.410000,0.491527,0.533934,0.523149,0.156652,-0.343695,0.388215,1.400000,0.300000
